Sucursal  : 0010 BODEGA CENTRAL 00000001 dias compras : 1

Codigo,Cod.Proveedor,Descripcion Producto,familia,linea,Inventario,Rotacion,Dia ventas,Ventas,Stock Actual,stock Minimo,Stock Seguridad,Stock Maximo,Ventas Proyectadas,Pendientes en O/C.,Sugerida a Comprar,Precio Lista Proveedor,Total Compra,Proveedor,Proveedor Ultima compra,Fecha Ultima compra,Valor ultima compra,Fecha Ulima Venta,Valor ult.Venta
00096929,,SENSOR RETROCESO H070M                            ,ACCESORIOS,VICTORIA CAP,S,SIN ROTACION,0,0,0,0,0,0,0,0,0,0,0,INDURA S.A ,VICTORIA CAPITAL LTDA,20200715,19750,20221012,32924
00096931,,CUBRE CINTURON SPARCO ROJO SPC1204RJ              ,ACCESORIOS,SPARCO,S,SIN ROTACION,0,0,0,0,0,0,0,0,0,0,0,INDURA S.A ,,20210408,4674,20220511,7798
00096937,,CARGADOR BATERIA SPARCO SPT500_A                  ,ACCESORIOS,SPARCO,S,SIN ROTACION,0,0,0,0,0,0,0,0,0,0,0,INDURA S.A ,,20220409,15900,20230126,26770
00096949,,CUBRE CINTURON SPARCO AZUL SPC1204BL              ,ACCESORIOS,SPARCO,S,SIN ROTACION,0,0,0,0,0,0,0,0,0,0,0,INDURA S.A ,,20211109,5314,20220802,8866
00096950,,CUBRE ASIENTO BACKRETS NEG/GRIS SPARCO SPC0907GR  ,ACCESORIOS,SPARCO,S,SIN ROTACION,0,0,0,0,0,0,0,0,0,0,0,INDURA S.A ,,20221109,18490,20230113,22850
00097016,,LANZA HIDROLAVADORA K2 VP120 KARCHER (2.642-724.0 ,KARCHER,LANZAS,S,SIN ROTACION,0,0,0,0,0,0,0,0,0,0,0,INDURA S.A ,,20221004,24574,20221219,29501
00097028,,TALADRO ATOR HP457D 18V +CARG+2 BATERIAS          ,MAKITA,TALADROS,S,SIN ROTACION,0,0,0,0,0,0,0,0,0,0,0,INDURA S.A ,,20211029,123435,20220401,148182
00097037,,MU�EQUERA PORTA HERRAMIENTAS                      ,HERR.OTRAS MARCAS,PORTA HERRAMIENTAS,S,SIN ROTACION,0,0,0,0,0,0,0,0,0,0,0,INDURA S.A ,TRECK  S.A.,20201103,2200,20201030,3103
00097040,,FUNDA PARA MOTOS L                                ,ACCESORIOS,VARIOS,S,SIN ROTACION,0,0,0,0,0,0,0,0,0,0,0,INDURA S.A ,IMPORTADORA MOTORIX -CHILE S.A.,20200717,7295,20201201,11942
00097041,,FUNDA PARA MOTOS   XXL                            ,ACCESORIOS,VARIOS,S,SIN ROTACION,0,0,0,0,0,0,0,0,0,0,0,INDURA S.A ,IMPORTADORA MOTORIX -CHILE S.A.,20200717,8795,20210303,14392
00097051,,FUSIBLE LINK  FLM-NP- 25 A   CAFE                 ,ELECTRICO,FUSIBLE,S,SIN ROTACION,0,0,0,0,0,0,0,0,0,0,0,INDURA S.A ,IMPORTADORA MOTORIX -CHILE S.A.,20200717,517,20210714,847
00097052,,FUSIBLE LINK  FLM-NP-30 A  VERDE                  ,ELECTRICO,FUSIBLE,S,SIN ROTACION,0,0,0,0,0,0,0,0,0,0,0,INDURA S.A ,IMPORTADORA MOTORIX -CHILE S.A.,20200717,564,,
00097069,,PIEDRA PARA CHISPERO                              ,ROTACION ,MINIMA,S,SIN ROTACION,0,0,0,0,0,0,0,0,0,0,0,INDURA S.A ,,,,20220831,567
00097076,,FEELER 20 H MM 100 MM LARGO ANGELITO              ,HERR.OTRAS MARCAS,VARIOS,S,SIN ROTACION,0,0,0,0,0,0,0,0,0,0,0,INDURA S.A ,,,0,,
00097090,,PERNO ANCLAJE 3/4x5 1076049                       ,PERNO,ANCLAJE ,S,SIN ROTACION,0,0,0,0,0,0,0,0,0,0,0,INDURA S.A ,,20221202,923,20221202,1108
00097121,,VALVULA  PVC COMPACTADA HI 1"                     ,ROTACION ,MINIMA,S,SIN ROTACION,0,0,0,0,0,0,0,0,0,0,0,INDURA S.A ,,20221227,1265,20221220,1518
00097125,,BASURERO PEDAL 25LT                               ,ROTACION ,MINIMA,S,SIN ROTACION,0,0,0,0,0,0,0,1,0,0,0,INDURA S.A ,SODIMAC S.A.,20221109,12008,20221118,14415
00097126,,TEST RAPIDO COVID 19 CAJA 25 PZA                  ,ART.SEG.PERSONAL,COVID,S,SIN ROTACION,0,0,0,0,0,0,0,50,0,0,0,INDURA S.A ,,20200914,112250,20210121,132059
00097130,,GUANTE VINILO T/L                                 ,ROTACION ,MINIMA,S,SIN ROTACION,0,0,0,0,0,0,0,4,0,0,0,INDURA S.A ,,20201221,5874,20221119,12933
00097131,,PROTECTOR FACIL FACE SHIELD                       ,ROTACION ,MINIMA,S,SIN ROTACION,0,0,0,0,0,0,0,0,0,0,0,INDURA S.A ,,20200806,1299,20201005,2008
00097142,,FOCO FAENA 18W 10-30V 88X82X76                    ,FAROLES,FOCOS LED ,S,SIN ROTACION,0,0,0,0,0,0,0,0,0,0,0,INDURA S.A ,IMP.DE REPUESTOS BRASIL LTDA.,20210810,5868,20220525,9782
00097144,,ESCUADRA MAGNETICA S/C                            ,HERR.OTRAS MARCAS,ESCUADRAS,S,SIN ROTACION,0,0,0,0,0,0,0,0,0,0,0,INDURA S.A ,,20200812,3000,20200820,3602
00097145,,PINTURA TRAFICO CONTRASTANTE AMARILLA ALQUIDICA GL,ROTACION ,MINIMA,S,SIN ROTACION,0,0,0,0,0,0,0,44,0,0,0,INDURA S.A ,,20211019,14720,20211026,17833
00097147,,RADIO AIWA ANDROID  AW-701BT                      ,ROTACION ,MINIMA,S,SIN ROTACION,0,0,0,0,0,0,0,0,0,0,0,INDURA S.A ,VICTORIA CAPITAL LTDA,20210503,79900,20211218,127354
00097160,,LLAVE TORQUE 1/2 150 FT-LBS JONNESWAY             ,HERR.OTRAS MARCAS,TORQUE,S,SIN ROTACION,0,0,0,0,0,0,0,0,0,0,0,INDURA S.A ,ACO MAQUINARIAS SA,20201103,49123,20201216,81874
00097173,,CALEFONT JUNKER 18LTS TIRO FORZADO GAS LIC        ,ROTACION ,MINIMA,S,SIN ROTACION,0,0,0,0,0,0,0,0,0,0,0,INDURA S.A ,,20200730,320000,,
00097180,,REPARACION HIDROLAVADORA HYUNDAI AUTONOMA         ,HERR.OTRAS MARCAS,HYUNDAI,S,SIN ROTACION,0,0,0,0,0,0,0,0,0,0,0,INDURA S.A ,,,48282,20201029,57961
00097189,,BUJIA NGK ZKR7B-10                                ,BUJIAS,NGK,S,SIN ROTACION,0,0,0,0,0,0,0,0,0,0,0,INDURA S.A ,IMPORTADORA ALSACIA SPA,20200725,1946,20221222,3277
00097192,,SET TUERCA SEGURIDAD  AZUL 1.5                    ,ACCESORIOS,VARIOS,S,SIN ROTACION,0,0,0,0,0,0,0,0,0,0,0,INDURA S.A ,,20220819,5980,20221212,10050
00097193,,SET TUERCA SEGURIDAD ROJO 1.5                     ,ACCESORIOS,VARIOS,S,SIN ROTACION,0,0,0,0,0,0,0,0,0,0,0,INDURA S.A ,IMP EXP Y COM UBC SPA,20230130,8900,20221110,13672
00097194,,SET TUERCA SEGURIDAD CROMADA 1.5                  ,ACCESORIOS,VARIOS,S,SIN ROTACION,0,0,0,0,0,0,0,0,0,8900,0,IMP EXP Y COM UBC SPA,IMP EXP Y COM UBC SPA,20230130,8900,20210920,13672
00097195,,FUSIBLE MINI LINK 20A 33-20 CELESTE               ,ELECTRICO,FUSIBLE,S,SIN ROTACION,0,0,0,0,0,0,0,0,0,0,0,IMP EXP Y COM UBC SPA,,20170323,385,20200627,1398
00097197,,PEGA HERCULES 3G                                  ,ACCESORIOS,VARIOS,S,SIN ROTACION,0,0,0,0,0,0,0,0,0,0,0,IMP EXP Y COM UBC SPA,,20200727,700,20221219,1168
00097204,,RODILLO PINT ANTIGOTA 9" (23CM) LIZCAL            ,HERR.OTRAS MARCAS,RODILLOS,S,SIN ROTACION,0,0,0,0,0,0,0,0,0,0,0,IMP EXP Y COM UBC SPA,,20210906,2032,20221006,3395
00097205,,BROCHA -4 EXCELSIOR HOGAR WESSER                  ,HERR.OTRAS MARCAS,BROCHAS,S,SIN ROTACION,0,0,0,0,0,0,0,0,0,0,0,IMP EXP Y COM UBC SPA,SOC. COM. IDUYA SPA,20200807,2067,20200808,2482
00097206,,BROCHA -3 EXCELSIOR HOGAR WESSER                  ,HERR.OTRAS MARCAS,BROCHAS,S,SIN ROTACION,0,0,0,0,0,0,0,0,0,0,0,IMP EXP Y COM UBC SPA,SOC. COM. IDUYA SPA,20200807,1311,20200808,1574
00097215,,FOCO LED 6 LED AMBAR 478                          ,FAROLES,FOCOS LED ,S,SIN ROTACION,0,0,0,0,0,0,0,0,0,0,0,IMP EXP Y COM UBC SPA,IMP EXP Y COM UBC SPA,20210118,6100,20210519,10168
00097216,,AMP 12V FUSIBLE 15 LED                            ,AMPOLLETA,AMPOLLETA LED,S,SIN ROTACION,0,0,0,0,0,0,0,0,0,0,0,IMP EXP Y COM UBC SPA,,20220824,1350,20221212,2252
00097217,,BARRA LED 17 CM                                   ,FAROLES,FOCOS LED ,S,SIN ROTACION,0,0,0,0,0,0,0,0,0,0,0,IMP EXP Y COM UBC SPA,IMP EXP Y COM UBC SPA,20200728,2000,20210428,3336
00097218,,SOPORTE CAPOT                                     ,ACCESORIOS,VARIOS,S,SIN ROTACION,0,0,0,0,0,0,0,0,0,0,0,IMP EXP Y COM UBC SPA,IMP EXP Y COM UBC SPA,20200728,2210,20201204,3320
00097219,,SET HERRAMIENTAS PRECISION #15123                 ,HERR.OTRAS MARCAS,VARIOS,S,SIN ROTACION,0,0,0,0,0,0,0,0,0,0,0,IMP EXP Y COM UBC SPA,,20220428,1765,20221104,2950
00097220,,CARGADOR CELL 2494                                ,ACCESORIOS,PORTA,S,SIN ROTACION,0,0,0,0,0,0,0,1,0,0,0,IMP EXP Y COM UBC SPA,IMP EXP Y COM UBC SPA,20210629,2100,20220317,3504
00097238,,CABLE ACERO GALV 6*19FC PVC 3/8-7/16              ,ROTACION ,MINIMA,S,SIN ROTACION,0,0,0,0,0,0,0,0,0,0,0,IMP EXP Y COM UBC SPA,,20200730,1115,,
00097239,,GENERADOR HYU 82HYG4050 2.8 WATTS                 ,HERR.OTRAS MARCAS,HYUNDAI,S,SIN ROTACION,0,0,0,0,0,0,0,0,0,0,0,IMP EXP Y COM UBC SPA,,20200731,199095,20200909,247151
00097243,,BUJIA NGK LKR6E                                   ,BUJIAS,NGK,S,SIN ROTACION,0,0,0,0,0,0,0,0,0,0,0,IMP EXP Y COM UBC SPA,REFAX CHILE SOC.ANONIMA,20211221,4202,20220502,7008
00097244,,PELACABLE MANUAL DE 8AWG A 1250MCM 1903           ,ELECTRICO,VARIOS,S,SIN ROTACION,0,0,0,0,0,0,0,0,0,0,0,IMP EXP Y COM UBC SPA,,,0,,
00097254,,CILINDRO HIDRAULICO 20TX50MM HHYG-2050            ,ROTACION ,MINIMA,S,SIN ROTACION,0,0,0,0,0,0,0,0,0,0,0,IMP EXP Y COM UBC SPA,,20211224,66276,20211224,79563
00097255,,ADHESIVO SUPER GLUE 495 20GR WURTH                ,PROD QUIMICOS,WURTH,S,SIN ROTACION,0,0,0,0,0,0,0,0,0,0,0,IMP EXP Y COM UBC SPA,,20220519,3660,20230120,6101
00097259,,ESMALTE SINT CAFE MORO GALON                      ,ROTACION ,MINIMA,S,SIN ROTACION,0,0,0,0,0,0,0,0,0,0,0,IMP EXP Y COM UBC SPA,,20220624,17672,20220624,21215
00097271,,ALICATE UNIVERSAL 8" KNIPEX                       ,HERR.OTRAS MARCAS,ALICATES,S,SIN ROTACION,0,0,0,0,0,0,0,0,0,0,0,IMP EXP Y COM UBC SPA,VILLAR HNOS.S.A.,20200812,17799,20200821,21367
00097272,,ALICATE DE PUNTA 8" KNIPEX                        ,HERR.OTRAS MARCAS,ALICATES,S,SIN ROTACION,0,0,0,0,0,0,0,0,0,0,0,IMP EXP Y COM UBC SPA,VILLAR HNOS.S.A.,20200812,19298,20200821,23167
00097273,,ALICATE CORTE 8" KNIPEX                           ,HERR.OTRAS MARCAS,ALICATES,S,SIN ROTACION,0,0,0,0,0,0,0,0,0,0,0,IMP EXP Y COM UBC SPA,VILLAR HNOS.S.A.,20200812,22914,20200821,27508
00097286,,PERNO HEX G8 1.1/8 X 4.1/2" NC RP                 ,ROTACION ,MINIMA,S,SIN ROTACION,0,0,0,0,0,0,0,0,0,0,0,IMP EXP Y COM UBC SPA,,20220802,5292,20220802,6353
00097289,,BAT MF105D31L DAEWOO                              ,BATERIA,DAEWOO,S,SIN ROTACION,0,0,0,0,0,0,0,0,0,0,0,IMP EXP Y COM UBC SPA,,20200812,50225,20201022,71924
00097290,,BAT MF105D31R DAEWOO                              ,BATERIA,DAEWOO,S,SIN ROTACION,0,0,0,0,0,0,0,0,0,0,0,IMP EXP Y COM UBC SPA,,20200812,50225,20210707,71924
00097293,,DISCO CORTE INOX - METAL 4.1/2 1MM BOSCH          ,BOSCH,DISCOS VARIOS,S,SIN ROTACION,0,0,0,0,0,0,0,0,0,0,0,IMP EXP Y COM UBC SPA,,20200818,380,20221021,597
00097304,,PERNO COCHE ZINC 1/4  X  5"                       ,ROTACION ,MINIMA,S,SIN ROTACION,0,0,0,0,0,0,0,0,0,0,0,IMP EXP Y COM UBC SPA,,20220811,88,20200812,70
00097307,,CUCHILLO CARTONERO PROFESIONAL X PLUS             ,HERR.OTRAS MARCAS,CUCHILLOS,S,SIN ROTACION,0,0,0,0,0,0,0,0,0,0,0,IMP EXP Y COM UBC SPA,,20211213,4490,20211217,6443
00097322,,REDUCCION GALV. HI HI 1.1/2 X 3/4                 ,ROTACION ,MINIMA,S,SIN ROTACION,0,0,0,0,0,0,0,0,0,0,0,IMP EXP Y COM UBC SPA,SERVICIOS INDUSTRIALES LTDA,20210413,2920,20210414,3662
00097353,,LLAVE CORONA IMPACTO 1" FORCE 6393886             ,ROTACION ,MINIMA,S,SIN ROTACION,0,0,0,0,0,0,0,0,0,0,0,IMP EXP Y COM UBC SPA,,20211227,4530,20211224,5439
00097361,,CARRETILLA ECON C/RUEDA                           ,HERR.OTRAS MARCAS,CARRETILLAS,S,SIN ROTACION,0,0,0,0,0,0,0,0,0,0,0,IMP EXP Y COM UBC SPA,SOC. COM. IDUYA SPA,20200909,30252,20220315,56955
00097362,,PALA CUADRADA ECO                                 ,HERR.OTRAS MARCAS,PALAS,S,SIN ROTACION,0,0,0,0,0,0,0,0,0,0,0,IMP EXP Y COM UBC SPA,SOC. COM. IDUYA SPA,20200909,7126,20200910,8644
00097370,,ATF +4 1/4GL VALVOLINE                            ,LUBRICANTE ,VALVOLINE,S,SIN ROTACION,0,0,0,0,0,0,0,0,0,0,0,IMP EXP Y COM UBC SPA,,20200818,5333,20220602,9235
00097376,,GRILLETE LIRA ALTA RESIS 1"                       ,ROTACION ,MINIMA,S,SIN ROTACION,0,0,0,0,0,0,0,0,0,0,0,IMP EXP Y COM UBC SPA,,20210416,11142,20210428,13376
00097393,,BIELETA B. ESTAB PEUGEOT 307/308/ CITROEN C4/BERL ,PEUG,VARIOS,S,SIN ROTACION,0,0,0,0,0,0,0,0,0,0,0,IMP EXP Y COM UBC SPA,REFAX CHILE SOC.ANONIMA,20220729,3565,20220730,7067
00097394,,CAZOLETA AMORTIGUADOR DELANTERO NISSAN NP 300 / NA,NISSAN,VARIOS,S,SIN ROTACION,0,0,0,0,0,0,0,0,0,0,0,IMP EXP Y COM UBC SPA,REFAX CHILE SOC.ANONIMA,20200819,12668,,
00097404,,JUEGO DADO HEX 1/2 8-32MM 25PZA CROSMAN 990-71    ,HERR.OTRAS MARCAS,JUEGOS DADOS VARIOS,S,SIN ROTACION,0,0,0,0,0,0,0,0,0,0,0,IMP EXP Y COM UBC SPA,FERRETERIA LAS DOS ESTRELLAS S.A.,20220708,35000,20221028,42017
00097408,,INCLINOMETRO LD-CJ01 SANLON                       ,HERR.OTRAS MARCAS,VARIOS,S,SIN ROTACION,0,0,0,0,0,0,0,0,0,0,0,IMP EXP Y COM UBC SPA,,20220507,3476,20220512,4494
00097415,,ANTICORRO GRIS PERLA 1 LT                         ,PINTURAS,ANTICORRSIVO,S,SIN ROTACION,0,0,0,0,0,0,0,6,0,1,0,CODELPA CHILE S.A,,20200821,2746,20210803,4580
00097416,,ANTICORRO GRIS PERLA 1 GALON                      ,PINTURAS,ANTICORRSIVO,S,SIN ROTACION,0,0,0,0,0,0,0,6,0,0,0,CODELPA CHILE S.A,,20211022,12521,20220706,16187
00097425,,COMBO ACERO 20 LBS MD-20M TRUPER                  ,TRUPER,COMBOS,S,SIN ROTACION,0,0,0,0,0,0,0,0,0,0,0,CODELPA CHILE S.A,,20221209,41678,20230106,51505
00097446,,PLUMON PERMANENTE ROJO                            ,ROTACION ,MINIMA,S,SIN ROTACION,0,0,0,0,0,0,0,0,0,0,0,CODELPA CHILE S.A,DIPARE SPA,20210709,284,,
00097458,,JUEGO LLAVE PUNTA CORONA BAHCO  111M/14T          ,HERR.OTRAS MARCAS,JUEGOS LLAVES VARIOS,S,SIN ROTACION,0,0,0,0,0,0,0,0,0,0,0,CODELPA CHILE S.A,,,0,,
00097459,,JUEGO LLAVE PUNTA CORONA BAHCO 111Z/11T           ,HERR.OTRAS MARCAS,JUEGOS LLAVES VARIOS,S,SIN ROTACION,0,0,0,0,0,0,0,0,0,0,0,CODELPA CHILE S.A,,,0,,
00097470,,INDICADOR POS TUERCAS GOTA 21 MM                  ,ART.SEG.PERSONAL,VARIOS,S,SIN ROTACION,0,0,0,0,0,0,0,0,0,200,0,IMP.DE REPUESTOS BRASIL LTDA.,,20230121,200,20230124,259
00097497,,EXTINTOR CERTIFICADO 1KG                          ,ACCESORIOS,VARIOS,S,SIN ROTACION,0,0,0,0,0,0,0,0,0,0,0,IMP.DE REPUESTOS BRASIL LTDA.,EDUARDO CRISTHIAN FERRI MASCIO,20200826,5990,20201125,9992
00097499,,TERMINAL BUSHING P/CONDRIGIDO 25MM EKOLINE       ,NIPLES,BUSHING,S,SIN ROTACION,0,0,0,0,0,0,0,0,0,0,0,IMP.DE REPUESTOS BRASIL LTDA.,,20211021,246,20211119,295
00097503,,ACEITE MULTIUSO 30ML TRUPER A-31-30               ,TRUPER,VARIOS,S,SIN ROTACION,0,0,0,0,0,0,0,0,0,0,0,IMP.DE REPUESTOS BRASIL LTDA.,,20221209,456,20230118,933
00097520,,ENCHUFE TRIPLE 2P+T 10A 250V ARMADO               ,ROTACION ,MINIMA,S,SIN ROTACION,0,0,0,0,0,0,0,0,0,0,0,IMP.DE REPUESTOS BRASIL LTDA.,ELECTRICIDAD GOBANTES S.A.,20220422,3961,20200912,3512
00097530,,WK 55/2 ONNURI                                    ,FILTROS,WK - WDK,S,SIN ROTACION,0,0,0,0,0,0,0,0,0,0,0,IMP.DE REPUESTOS BRASIL LTDA.,REFAX CHILE SOC.ANONIMA,20200828,1960,20210708,2942
00097553,,TAPABARRO DELANTERO RH TOY HILUX                  ,TOY,VARIOS,S,SIN ROTACION,0,0,0,0,0,0,0,0,0,0,0,IMP.DE REPUESTOS BRASIL LTDA.,,20220301,91900,20200831,24020
00097558,,HDPE STUB END HDPE 063 MM                         ,ROTACION ,MINIMA,S,SIN ROTACION,0,0,0,0,0,0,0,0,0,0,0,IMP.DE REPUESTOS BRASIL LTDA.,,20221227,3578,20221220,4295
00097561,,CEMENTO EN CALIENTE VIPAL VULK.685 GRS.           ,ROTACION ,MINIMA,S,SIN ROTACION,0,0,0,0,0,0,0,2,0,0,0,IMP.DE REPUESTOS BRASIL LTDA.,,20210512,8950,20210506,12168
00097587,,TERMINAL PVC HE 63 MM X 2"                        ,ROTACION ,MINIMA,S,SIN ROTACION,0,0,0,0,0,0,0,0,0,0,0,IMP.DE REPUESTOS BRASIL LTDA.,SOC. COM. IDUYA SPA,20210408,1403,20210406,1188
00097593,,ESMALTE SINT. ROJO CP-70 GL                       ,ROTACION ,MINIMA,S,SIN ROTACION,0,0,0,0,0,0,0,0,0,19290,0,CODELPA CHILE S.A,CODELPA CHILE S.A,20230120,19290,20230125,22206
00097594,,ESMALTE SINT. VERDE CP-70 GL                      ,ROTACION ,MINIMA,S,SIN ROTACION,0,0,0,0,0,0,0,0,0,0,0,CODELPA CHILE S.A,CODELPA CHILE S.A,20230120,19290,20230125,22206
00097595,,ESMALTE SINT. AZUL CP-70 GL                       ,ROTACION ,MINIMA,S,SIN ROTACION,0,0,0,0,0,0,0,0,0,19290,0,CODELPA CHILE S.A,CODELPA CHILE S.A,20230120,19290,20230125,22206
00097597,,MONITOR LED 20" 1600X900GA HDMI                   ,ROTACION ,MINIMA,S,SIN ROTACION,0,0,0,0,0,0,0,0,0,0,0,CODELPA CHILE S.A,BUSINESS INFORMATION PROCESSING S.A,20210506,79824,,
00097599,,GENERADOR 30KVA TODO TRASLADO                     ,IMPORTACION,IMPORTACION,S,SIN ROTACION,0,0,0,0,0,0,0,0,0,0,0,CODELPA CHILE S.A,,,0,,
00097600,,DESDE DIEGO ALMAGRO A COQUIMBO                    ,GOLILLA PLANA,ACERO,S,SIN ROTACION,0,0,0,0,0,0,0,0,0,0,0,CODELPA CHILE S.A,,,0,,
00097611,,COMPAS DE PUNTA GROZ 150MM DD/6.O1422             ,HERR.OTRAS MARCAS,VARIOS,S,SIN ROTACION,0,0,0,0,0,0,0,0,0,0,0,CODELPA CHILE S.A,,,0,,
00097612,,COMPAS DE PUNTA GROZ 200MM DD/8.01423             ,HERR.OTRAS MARCAS,VARIOS,S,SIN ROTACION,0,0,0,0,0,0,0,0,0,0,0,CODELPA CHILE S.A,,,0,,
00097614,,COMPAS DE PUNTA GROZ 300MM DD/1201425            ,HERR.OTRAS MARCAS,VARIOS,S,SIN ROTACION,0,0,0,0,0,0,0,0,0,0,0,CODELPA CHILE S.A,,,0,,
00097637,,RELAY AUXILIAR ZM291                              ,ELECTRICO,RELAY,S,SIN ROTACION,0,0,0,0,0,0,0,0,0,0,0,CODELPA CHILE S.A,QUIROZ Y COMPA�IA LIMITADA,20200905,10664,20210209,13787
00097658,,SILICONA ROJA POMO 85 GR VERSACHEM                ,PROD QUIMICOS,VERSA CHEM,S,SIN ROTACION,0,0,180,0,0,0,0,0,0,0,0,CODELPA CHILE S.A,,20200916,1264,20230119,2109
00097697,,ANTICORROSIVO GRIS VERDOSO GL.                    ,PINTURAS,ANTICORRSIVO,S,SIN ROTACION,0,0,0,0,0,0,0,2,0,0,0,CODELPA CHILE S.A,,20220831,9998,20230112,14382
00097701,,CLAVO CORRIENTE 2.1/2 "                           ,ROTACION ,MINIMA,S,SIN ROTACION,0,0,0,0,0,0,0,1,0,0,0,CODELPA CHILE S.A,SOC. COM. IDUYA SPA,20221028,1765,20221028,2032
00097709,,JUEGO DADOS 1/4 Y 1/2 94 PZAS                     ,ROTACION ,MINIMA,S,SIN ROTACION,0,0,0,0,0,0,0,0,0,0,0,CODELPA CHILE S.A,ACO MAQUINARIAS SA,20210118,84208,20210517,121455
00097710,,JUEGO ALICATE TRUPER PM3                          ,TRUPER,ALICATES,S,SIN ROTACION,0,0,0,0,0,0,0,19,0,0,0,CODELPA CHILE S.A,IMPORTADORA AGROFOR S.A.,20220818,6811,20220819,11353
00097711,,ALICATE UNIV 7 TRUPER T201-7X                     ,TRUPER,ALICATES,S,SIN ROTACION,0,0,0,0,0,0,0,14,0,0,0,CODELPA CHILE S.A,,20221209,5210,20230119,8689
00097712,,ALICATE UNIV 8 TRUPER T201-8X                     ,TRUPER,ALICATES,S,SIN ROTACION,0,0,0,0,0,0,0,0,0,0,0,CODELPA CHILE S.A,IMPORTADORA AGROFOR S.A.,20220818,5837,20230103,8758
00097714,,ALICATE PUNTA 8 TRUPER T203-8X                    ,TRUPER,ALICATES,S,SIN ROTACION,0,0,0,0,0,0,0,3,0,0,0,CODELPA CHILE S.A,IMPORTADORA AGROFOR S.A.,20220819,5335,20221222,8899
00097715,,ALICATE CORTE DIAG 6 TRUPER T202-6X               ,TRUPER,ALICATES,S,SIN ROTACION,0,0,0,0,0,0,0,0,0,0,0,CODELPA CHILE S.A,,20220517,4236,20230123,7067
00097716,,ALICATE SEG INT CURVO TRUPER PA-367               ,TRUPER,ALICATES,S,SIN ROTACION,0,0,0,0,0,0,0,12,0,0,0,CODELPA CHILE S.A,,20210804,5124,20230118,8546
00097717,,ALICATE SEG EXT CURVO TRUPER PA-369               ,TRUPER,ALICATES,S,SIN ROTACION,0,0,0,0,0,0,0,0,0,0,0,CODELPA CHILE S.A,,20221209,5746,20230118,8092
00097718,,ALICATE PICO LORO 10 TRUPER PEX-10                ,TRUPER,ALICATES,S,SIN ROTACION,0,0,0,0,0,0,0,12,0,0,0,CODELPA CHILE S.A,,20221209,4469,20230112,5950
00097719,,ALICATE PICO LORO 12 TRUPER PEX-12                ,TRUPER,ALICATES,S,SIN ROTACION,0,0,0,0,0,0,0,0,0,0,0,CODELPA CHILE S.A,,20221209,5506,20221229,7580
00097720,,MARCO SIERRA 12" TRUPER APT-12                    ,TRUPER,SIERRAS,S,SIN ROTACION,0,0,0,0,0,0,0,0,0,0,0,CODELPA CHILE S.A,IMPORTADORA AGROFOR S.A.,20221207,6783,20230118,8143
00097721,,CAIMAN BOCA PLANA 8 TRUPER PPP-8R                 ,TRUPER,ALICATES,S,SIN ROTACION,0,0,0,0,0,0,0,6,0,0,0,CODELPA CHILE S.A,,20220818,5880,20221205,10521
00097722,,CAIMAN BOCA CURVA 10 TRUPER PPT-10C               ,TRUPER,ALICATES,S,SIN ROTACION,0,0,0,0,0,0,0,0,0,0,0,CODELPA CHILE S.A,,20221209,5272,20230125,6515
00097723,,CAJA ESTANCA EL231 ( 241X180X95 MM) CIEGA IDE     ,ROTACION ,MINIMA,S,SIN ROTACION,0,0,0,0,0,0,0,0,0,0,0,CODELPA CHILE S.A,,20200930,3902,,
00097727,,NAPOLEON 36 TRUPER CP-36X                         ,TRUPER,NAPOLEON,S,SIN ROTACION,0,0,0,0,0,0,0,2,0,0,0,CODELPA CHILE S.A,,20221107,35260,20230119,58773
00097728,,CARTONERO TRUPER NM-6                             ,TRUPER,CUCHILLOS,S,SIN ROTACION,0,0,0,0,0,0,0,0,0,0,0,CODELPA CHILE S.A,,20221209,3950,20230125,4742
00097730,,JGO DESTORNI AISLADO 1000V TRUPER DTJ-7D          ,TRUPER,DESTORNILLADORES,S,SIN ROTACION,0,0,0,0,0,0,0,2,0,0,0,CODELPA CHILE S.A,IMPORTADORA AGROFOR S.A.,20220818,10670,20221212,19992
00097731,,JGO DESTORNI JOYERO TRUPER JOY-6                  ,TRUPER,DESTORNILLADORES,S,SIN ROTACION,0,0,0,0,0,0,0,6,0,0,0,CODELPA CHILE S.A,,20220818,4657,20221214,8622
00097733,,HUINCHA MEDIR TRUPER 3.0 MT FH-3M                 ,TRUPER,HUINCHAS METRICAS,S,SIN ROTACION,0,0,0,0,0,0,0,0,0,0,0,CODELPA CHILE S.A,,20221006,1807,20230126,3017
00097734,,HUINCHA MEDIR TRUPER 5.0 MT FH-5M                 ,TRUPER,HUINCHAS METRICAS,S,SIN ROTACION,0,0,0,0,0,0,0,6,0,0,0,CODELPA CHILE S.A,IMPORTADORA AGROFOR S.A.,20221207,2764,20230131,4613
00097735,,HUINCHA MEDIR TRUPER 8.0 MT FH-8M                 ,TRUPER,HUINCHAS METRICAS,S,SIN ROTACION,0,0,0,0,0,0,0,12,0,0,0,CODELPA CHILE S.A,,20221107,5090,20230131,5703
00097736,,HUINCHA MEDIR TRUPER 10.0 MT FH-10M               ,TRUPER,HUINCHAS METRICAS,S,SIN ROTACION,0,0,0,0,0,0,0,0,0,0,0,CODELPA CHILE S.A,,20221006,9234,20230124,11411
